2	-2	-4	-2	0	1	-1	-2
-1	2	-1	0	-2	1	0	-1
0	-1	1	1	-1	-2	-2	0
1	-3	-1	0	-1	-1	0	0
-1	0	1	-2	-5	-1	-1	-2
0	2	0	-2	-2	0	1	-1
1	-1	-2	0	-7	-1	-2	-2
-2	-2	-2	2	10	-1	-2	1
1	-1	0	-2	-4	-2	-1	-1
0	0	-3	-3	8	0	0	-1
0	0	-2	-12	-6	-2	1	-1
0	-1	2	1	-2	-1	1	-1
-1	0	-1	-3	3	-3	-3	0
-1	1	0	-1	-5	0	0	-1
-2	-2	1	0	-2	-1	-1	0
-2	-1	-1	-2	0	-2	0	-1
0	4	1	-2	-10	0	0	-1
-3	0	-2	1	1	-1	-2	1
1	-1	-1	1	0	0	-1	-1
-3	0	-3	-2	-4	-3	-1	0
-2	-2	0	0	3	0	-2	-1
0	-1	-2	2	8	-2	1	-1
-5	-3	-2	-1	-7	-2	-2	-1
-1	-8	-3	1	-1	-2	0	-3
-1	0	-1	2	0	-1	1	-1
-2	0	-2	-4	-3	-1	0	1
0	-5	1	-1	4	0	-1	0
-2	0	0	1	2	-2	-1	-2
-2	0	-1	3	11	-3	0	0
0	0	-3	-3	-11	0	-2	-1
-1	1	1	4	-2	-1	0	-2
0	-2	-2	0	-1	-1	0	-1
0	3	0	3	3	0	-1	0
0	-4	-3	2	3	0	1	-1
-2	-2	-3	-3	1	0	-2	-1
-1	-5	-1	-2	-11	1	0	-1
0	0	1	-2	-1	-2	-1	-2
-1	1	-1	0	5	-1	-2	-1
-1	-1	-1	0	-3	-2	-1	-1
0	2	-1	-6	-12	0	-2	0
-2	0	1	4	2	-1	1	-2
-2	-2	-4	-1	1	-1	-2	-1
-1	-2	1	2	0	-1	0	-1
0	0	2	-3	4	1	-1	1
-1	-4	-4	-1	-5	1	0	0
0	0	-1	-5	-8	-1	-2	-1
-1	-1	1	4	19	0	-1	-1
-2	-2	0	4	8	0	0	-1
-2	-1	-2	-3	-1	1	-1	-1
0	-2	-2	1	9	-1	-1	-2
-3	-3	-2	-1	2	-2	-2	1
0	2	0	-1	-10	-4	-1	0
-1	0	-2	0	-5	-3	-1	-1
-2	-4	-4	-3	-1	1	-1	-2
-3	0	-2	2	3	-1	0	-2
-1	-4	-3	-4	-1	-2	-1	-1
-1	-6	-4	-3	-6	-4	-3	0
-3	-2	-3	2	4	-1	-1	-3
0	2	0	-1	0	2	-2	0
-1	2	0	2	-5	0	-2	-2
-2	-3	-2	1	6	-1	1	-1
-2	-3	-2	-2	-20	-2	0	-1
0	-3	-2	-5	-8	-2	-3	0
1	-6	-6	-2	1	2	0	0
-1	0	1	1	0	0	-1	-2
1	1	3	1	-3	-2	1	0
-1	-2	1	-3	2	-1	-2	0
-1	0	-2	-3	-3	1	-2	0
0	-1	0	-1	-1	-2	-1	-1
0	-2	-2	-1	-9	-2	0	-1
1	1	0	2	2	1	-1	-2
-1	-1	-1	-1	3	-1	-1	0
-1	3	0	-7	-21	-3	0	0
-2	-1	-2	2	2	-2	-2	-1
0	-2	1	-1	-1	-3	-1	1
-1	1	-1	-2	0	-1	-3	-2
-1	-5	-4	-6	-14	-2	-2	-1
-2	-1	1	3	9	-1	1	-1
1	4	0	-1	-1	-2	-1	0
-2	-2	-3	0	2	-3	-1	-1
-3	-9	-6	-4	-1	2	0	-2
-1	-2	-1	0	1	0	-1	-2
0	0	-1	-1	-3	-1	-1	0
0	1	2	-4	-8	1	0	-1
-1	1	0	0	3	0	-1	-1
-3	-5	-3	-1	-5	-1	-2	-2
-1	1	-1	1	8	0	-1	-1
1	-1	-1	-1	-4	-3	-2	-1
-1	1	0	-1	0	-3	0	-1
-2	-1	-2	-4	-8	-2	0	-1
-1	-4	0	-3	-1	-2	-3	-1
1	4	3	5	-6	1	0	0
-2	-3	-3	1	5	0	-1	-1
-1	-4	-2	2	6	-1	-1	-2
0	-1	-2	-1	2	-1	0	-1
-3	-4	-1	0	-1	-2	-2	0
-2	-1	-1	1	-2	-1	0	0
-1	1	1	1	2	-1	-2	-1
1	2	-1	-3	-5	1	0	-2
1	-3	0	2	1	-2	-1	-1
0	0	0	-1	-5	-4	-1	-2
-1	-1	-1	1	6	-1	-1	-2
2	-2	-2	4	1	-1	-1	-1
-2	4	0	-5	-4	-1	0	0
-1	-5	-3	1	1	0	-1	-1
0	0	0	-4	-7	-2	-1	-2
-2	0	1	-1	4	-1	0	-2
0	-1	2	1	2	1	-3	-1
-2	0	-4	-5	-9	-3	-3	1
-2	-2	-2	-1	1	-2	-1	-1
0	-2	-4	-4	-4	-2	-2	0
-2	0	0	3	8	-1	-2	-1
0	-4	-2	2	11	1	0	0
3	2	1	4	2	-1	2	-3
0	0	0	-10	-32	-2	-1	0
-3	-2	-2	-3	-2	-1	-4	-1
2	-1	-2	-7	-10	0	-2	-1
0	-2	-4	1	8	-2	0	-3
-1	-2	0	-1	3	-1	1	0
0	-3	-1	1	3	1	1	-1
1	1	3	-2	0	-1	-2	0
-1	0	0	1	4	1	0	-2
1	-1	1	-3	-4	-1	0	0
-1	0	-3	-2	-1	-2	-2	0
-1	4	-1	-2	-3	-3	-1	-2
0	-2	-2	-1	5	-1	1	-2
-1	-1	-2	-1	-3	0	-1	0
-2	-2	-2	0	-6	0	-3	-1
-2	1	-2	-3	-2	0	-1	-2
-1	-1	-1	-3	-15	0	-1	-1
2	0	3	2	5	-1	-1	1
0	-3	-2	-7	-6	-2	-1	0
-1	-1	-4	-3	-1	-1	-2	0
0	2	1	7	6	-2	0	-2
-1	-1	2	-3	-10	-1	-2	0
-3	0	-2	3	7	3	-1	-1
0	0	-1	4	4	0	0	-1
0	-2	0	2	-3	0	-1	1
-1	-2	-2	1	6	-1	1	-1
-2	-4	-3	1	6	-1	-1	-2
-2	-2	-4	0	3	-5	-1	-1
1	-2	0	2	-7	0	-1	0
-1	2	3	-5	-5	1	1	1
-1	-2	-1	-1	0	1	-1	0
-1	0	-1	3	13	0	-2	-2
-1	1	-1	5	11	-1	-2	-2
-2	-3	-4	-5	3	-1	0	-1
1	-1	0	1	-3	1	-2	-1
-5	-4	-2	-5	-9	-1	0	-4
-1	-1	-2	-1	3	-1	0	0
-1	-1	1	-4	-8	0	-3	-1
1	-4	-1	-4	2	-2	2	0
-2	1	1	-1	5	-1	0	-2
-4	-4	-6	-2	-1	-3	-1	0
0	6	-1	1	-7	-2	1	0
0	0	-1	1	-11	1	-3	-2
-1	-3	-2	-5	6	-3	-1	-1
-2	-7	-4	-3	-5	-2	-1	-2
-1	-1	-1	-1	4	-1	0	0
-2	-1	-1	7	12	-1	-3	-2
-3	1	2	4	1	1	0	1
-5	-4	-4	-3	1	1	-3	-2
-2	2	-1	-2	1	-1	-1	-1
0	1	1	-2	0	-2	-1	0
-1	1	1	2	6	0	0	-2
-3	1	-2	0	5	-1	-2	-3
-1	0	0	-5	-17	0	-2	-1
-2	-1	0	-3	0	-1	0	-1
0	-3	-2	0	-1	-2	0	0
2	0	1	-3	-4	0	-2	-1
0	1	1	-2	-2	0	0	0
-2	-2	-1	6	19	1	1	-1
0	-1	2	-1	1	-2	0	0
-1	1	0	-2	-7	0	-3	0
